Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	Begin File	subtipos
490	Spectrogram 1	1	590.185788781	590.193041651	79382.8	85644.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
491	Spectrogram 1	1	590.462234878	590.478693313	57468.7	65518.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
492	Spectrogram 1	1	590.474230009	590.485388269	71780.0	84302.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
493	Spectrogram 1	1	593.337441216	593.350273215	55008.9	64177.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
494	Spectrogram 1	1	600.671211181	600.694364572	60152.1	70214.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
495	Spectrogram 1	1	600.607051181	600.624067529	75357.8	82737.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
496	Spectrogram 1	1	601.715067036	601.754399905	55008.9	68202.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
497	Spectrogram 1	1	602.223883914	602.250942697	54785.3	63729.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
498	Spectrogram 1	1	602.238110697	602.245921480	76699.5	82066.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
499	Spectrogram 1	1	603.572639431	603.608624822	55679.8	66636.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
500	Spectrogram 1	1	604.216471451	604.252177885	61270.1	81619.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
501	Spectrogram 1	1	605.450854609	605.472892174	62164.6	76699.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
502	Spectrogram 1	1	605.402037218	605.415148175	34212.9	41815.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
503	Spectrogram 1	1	605.660909054	605.687688880	63282.6	74686.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
504	Spectrogram 1	1	605.852552184	605.863152532	64847.9	74910.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
505	Spectrogram 1	1	607.004643354	607.014964745	55679.8	66189.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
506	Spectrogram 1	1	607.836213111	607.865782503	57245.1	69991.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
507	Spectrogram 1	1	608.770160097	608.803355923	55903.4	71109.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
508	Spectrogram 1	1	609.268655585	609.291251063	41815.7	45169.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	1
509	Spectrogram 1	1	609.807041854	609.830195245	64624.3	79830.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
510	Spectrogram 1	1	610.014585690	610.051128995	65966.0	84749.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
511	Spectrogram 1	1	610.251977874	610.288800135	62388.2	82513.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
512	Spectrogram 1	1	610.501086047	610.538187265	58139.5	74463.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
513	Spectrogram 1	1	613.982743808	614.014265895	58586.8	79159.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
514	Spectrogram 1	1	614.849183316	614.860062620	66636.9	71556.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
515	Spectrogram 1	1	620.157170341	620.175302515	52996.4	62388.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	1
516	Spectrogram 1	1	620.378382862	620.411299732	53443.6	65071.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
517	Spectrogram 1	1	620.400978340	620.411578688	70438.3	84302.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
518	Spectrogram 1	1	623.212303635	623.226530417	67307.7	79830.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
519	Spectrogram 1	1	623.269489721	623.288179808	63506.3	75134.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
520	Spectrogram 1	1	625.563350485	625.578693093	62388.2	76475.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
521	Spectrogram 1	1	629.718408389	629.729008737	64847.9	77593.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
522	Spectrogram 1	1	630.124290311	630.144933094	59704.8	71780.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
523	Spectrogram 1	1	632.781073508	632.799484638	61717.4	67531.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
524	Spectrogram 1	1	633.101594735	633.123353344	56350.6	67531.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
525	Spectrogram 1	1	633.117495257	633.134790561	77817.5	88774.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
526	Spectrogram 1	1	635.563108367	635.589609237	59704.8	71556.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
527	Spectrogram 1	1	637.649983208	637.677041990	53220.0	65742.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
528	Spectrogram 1	1	637.652214860	637.659746686	76699.5	86538.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
529	Spectrogram 1	1	641.444072456	641.461646717	80724.5	92799.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
530	Spectrogram 1	1	644.418866272	644.428908706	60152.1	67307.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	1
531	Spectrogram 1	1	644.533796543	644.564481760	55456.2	65966.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
532	Spectrogram 1	1	644.713444542	644.744687673	43157.4	58586.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
533	Spectrogram 1	1	646.731416700	646.744527656	60599.3	70214.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
534	Spectrogram 1	1	646.731974613	646.742853917	78041.1	86314.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
535	Spectrogram 1	1	646.949560699	646.966856003	57468.7	65071.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
536	Spectrogram 1	1	646.966298090	646.973829916	75357.8	84078.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
537	Spectrogram 1	1	647.267850274	647.296861752	49865.8	60599.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
538	Spectrogram 1	1	647.288493056	647.318341404	69543.8	79159.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
539	Spectrogram 1	1	650.312662360	650.328004969	75581.4	84302.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
540	Spectrogram 1	1	650.388538534	650.434008447	51654.7	63953.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
541	Spectrogram 1	1	653.397644186	653.418286969	66860.5	79159.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
542	Spectrogram 1	1	669.105134396	669.136098570	65742.4	78488.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
543	Spectrogram 1	1	673.686439738	673.712940607	60822.9	72003.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
544	Spectrogram 1	1	675.297135005	675.313593440	74686.9	81395.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
545	Spectrogram 1	1	675.971931198	675.987831720	57468.7	65966.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
546	Spectrogram 1	1	675.972489111	675.980020937	78041.1	83184.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
547	Spectrogram 1	1	676.826933067	676.852318110	61941.0	72674.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
548	Spectrogram 1	1	680.918669345	680.930943432	68873.0	81619.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
549	Spectrogram 1	1	680.976971258	680.987571606	66189.6	74686.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
550	Spectrogram 1	1	680.975855432	680.985339953	89221.8	99060.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
551	Spectrogram 1	1	686.139064023	686.187323501	43604.7	53443.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
552	Spectrogram 1	1	691.631999829	691.671890612	56574.2	70214.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
553	Spectrogram 1	1	692.054898100	692.090046621	54114.5	70214.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
554	Spectrogram 1	1	694.425471299	694.435234777	68202.1	80277.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
555	Spectrogram 1	1	694.418497386	694.424634429	93023.3	104651.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
556	Spectrogram 1	1	705.174229261	705.191524566	69096.6	80948.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
557	Spectrogram 1	1	708.796481108	708.805965630	65518.8	73121.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
558	Spectrogram 1	1	708.983660934	709.006535368	64177.1	75134.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
559	Spectrogram 1	1	709.213521292	709.236674683	66636.9	85867.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
560	Spectrogram 1	1	717.808733620	717.819891881	89221.8	96824.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
561	Spectrogram 1	1	722.561039495	722.574987321	58139.5	69320.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
562	Spectrogram 1	1	724.621691577	724.644566012	68425.8	79606.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
563	Spectrogram 1	1	724.845972620	724.863825837	67531.3	84302.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
564	Spectrogram 1	1	727.939323141	727.958292184	68649.4	84749.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
565	Spectrogram 1	1	728.265702455	728.273234281	75357.8	84525.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
566	Spectrogram 1	1	728.186757760	728.209353238	39579.6	46958.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
567	Spectrogram 1	1	729.092808909	729.126004734	36449.0	45617.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
568	Spectrogram 1	1	729.402450831	729.426999005	31976.7	46511.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
569	Spectrogram 1	1	732.397050745	732.422435788	66189.6	74016.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
570	Spectrogram 1	1	745.254441971	745.274526840	65295.2	74463.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
571	Spectrogram 1	1	746.705853065	746.726216891	64624.3	78712.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
572	Spectrogram 1	1	749.735043587	749.762102369	54561.7	61270.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
573	Spectrogram 1	1	750.141204466	750.153478553	60152.1	69543.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
574	Spectrogram 1	1	752.835925749	752.850431488	65071.6	71332.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
575	Spectrogram 1	1	777.736153102	777.743127015	70661.9	81842.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
576	Spectrogram 1	1	777.998651373	778.020688938	67754.9	81842.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
577	Spectrogram 1	1	781.275276514	781.288387470	75357.8	86314.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
578	Spectrogram 1	1	789.370040052	789.395425096	65966.0	72450.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
579	Spectrogram 1	1	802.347103811	802.369420333	50089.4	62835.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
580	Spectrogram 1	1	829.451368773	829.476195903	59704.8	71556.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
581	Spectrogram 1	1	831.846490568	831.863506916	50313.1	60822.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
582	Spectrogram 1	1	833.311850096	833.322171487	54785.3	62388.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
583	Spectrogram 1	1	835.209034317	835.225492752	73121.6	82513.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
584	Spectrogram 1	1	836.187614161	836.195982857	55903.4	62388.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
585	Spectrogram 1	1	838.909672946	838.919715381	77146.7	84078.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
586	Spectrogram 1	1	838.906604425	838.917204772	55679.8	62611.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
587	Spectrogram 1	1	865.961213674	865.978787934	66189.6	77146.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
588	Spectrogram 1	1	869.183163336	869.212732727	59481.2	74686.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
589	Spectrogram 1	1	869.296140727	869.324036379	57915.9	68649.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
590	Spectrogram 1	1	870.278626147	870.290900234	58363.1	65966.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
