Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	subtipos
945	Spectrogram 1	1	598.937888153	598.951928985	47709.9	57251.9	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
946	Spectrogram 1	1	603.142621334	603.170109725	60114.5	76813.0	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
947	Spectrogram 1	1	655.581743853	655.609627760	78005.7	98043.9	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
948	Spectrogram 1	1	718.706923088	718.748650069	45801.5	62500.0	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
949	Spectrogram 1	1	724.875789927	724.918901216	46040.1	55343.5	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
950	Spectrogram 1	1	727.049546859	727.059830286	36975.2	44847.3	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
951	Spectrogram 1	1	729.029105657	729.046112863	50334.0	56774.8	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
952	Spectrogram 1	1	729.037609260	729.056594047	62977.1	78721.4	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
953	Spectrogram 1	1	730.089682493	730.111831412	64169.8	76813.0	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
954	Spectrogram 1	1	731.459948470	731.488030135	51288.2	63931.3	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
955	Spectrogram 1	1	731.475373610	731.493765123	64169.8	89933.2	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	6
956	Spectrogram 1	1	734.227573401	734.246558189	67509.5	81345.4	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
957	Spectrogram 1	1	734.953543459	734.983009432	45563.0	57729.0	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
958	Spectrogram 1	1	751.675574028	751.687637278	31727.1	43893.1	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
959	Spectrogram 1	1	766.692336220	766.721011160	53435.1	65601.1	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
960	Spectrogram 1	1	813.516314984	813.540639243	75381.7	87070.6	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
961	Spectrogram 1	1	813.522841005	813.535497530	60353.1	68463.7	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
962	Spectrogram 1	1	836.312881833	836.364892241	44370.2	58444.7	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
963	Spectrogram 1	1	836.348873827	836.359552770	67509.5	87070.6	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
964	Spectrogram 1	1	839.659937145	839.710761004	34351.1	43654.6	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
965	Spectrogram 1	1	839.687425536	839.719462365	64169.8	83730.9	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
966	Spectrogram 1	1	839.660530420	839.686436745	69656.5	80629.8	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
967	Spectrogram 1	1	839.656377498	839.663299035	50572.5	60353.1	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
968	Spectrogram 1	1	840.646947506	840.687487938	62022.9	81106.9	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
969	Spectrogram 1	1	840.999352523	841.035740033	49141.2	61545.8	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
970	Spectrogram 1	1	841.022292475	841.040486230	64408.4	82776.7	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
971	Spectrogram 1	1	840.898891355	840.911943396	56297.7	64885.5	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
972	Spectrogram 1	1	841.133432481	841.159141048	52480.9	58683.2	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
973	Spectrogram 1	1	842.145558558	842.174035739	53435.1	65839.7	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
974	Spectrogram 1	1	842.164345587	842.196382416	64408.4	101860.7	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	6
